,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
AGFG2,393.4577591522047,-0.6910727614493593,0.1426398768358088,-4.844877721289998,1.2668967972154157e-06,8.57817596809277e-05,True
C1orf53,38.060261180923646,-1.5810932552823516,0.32653025658460205,-4.842103368367947,1.284718974882134e-06,8.624426538858288e-05,True
VDR,328.27963873983504,0.7678462343097866,0.15901312748754068,4.828822918220702,1.373424733651693e-06,9.177032429600103e-05,True
GPT2,588.020553976584,0.6139627153429627,0.12722728488421065,4.8257157723811295,1.3950133915423175e-06,9.278130732822653e-05,True
VEGFC,292.93022307683685,0.6572064184231153,0.13621675357513674,4.824710626072895,1.4020668075925045e-06,9.28206993450411e-05,True
ARRDC4,609.9783304575737,1.4732400229547857,0.3054116289254226,4.823784962407345,1.4085927951264194e-06,9.282497291186304e-05,True
PHLDA1,2534.6925002029607,0.657493260991291,0.13641954685013694,4.8196411450741525,1.4381667526739461e-06,9.434111218682152e-05,True
GLIPR1,480.2529572457446,0.827410936279274,0.1717086702216913,4.81869049018324,1.4450351876878477e-06,9.436079775601645e-05,True
CSGALNACT2,294.8860750765274,0.8615153953369105,0.179044258669146,4.811745440711929,1.4961784554205312e-06,9.725836964059435e-05,True
ERAP1,493.9353266518481,0.7118678092152836,0.14819473983622664,4.803597010271652,1.558403303155803e-06,0.0001008469452843976,True
TNFAIP6,45.844340479873814,1.4614453158061462,0.3046444599781571,4.797216125023024,1.6088598161386416e-06,0.00010364520232577456,True
FBXW9,132.1508671529934,-1.1832406890461027,0.2467024591914838,-4.79622575682435,1.6168305432929718e-06,0.00010369369457565551,True
PRKCE,153.56279239323888,0.7953525154274317,0.1659259963030263,4.7934171446823814,1.6396419458351456e-06,0.00010468931641718979,True
TGM2,5731.5840596168755,0.9194320646553727,0.19225040432883067,4.782471422441065,1.7315301012497012e-06,0.00011006708599359826,True
ELL2,1184.6262481226456,0.5387939936035359,0.11274535753436013,4.778857465943409,1.7629410962062291e-06,0.0001115700959828136,True
OAS1,1334.7088401359447,1.3242116595873286,0.277816547066912,4.766496717232587,1.874567828833279e-06,0.00011802941262780774,True
H2AFX,1193.4919338999116,-1.566215293306676,0.3286997878891836,-4.764880754455197,1.889653689572308e-06,0.00011802941262780774,True
RASGRP3,81.16862286615813,1.2405011122558958,0.26029466102016907,4.765757036252753,1.881458721963861e-06,0.00011802941262780774,True
TOR1B,510.16858804167526,0.3488821756070086,0.07324130806748956,4.763461833389495,1.902996180329525e-06,0.00011834823864335045,True
SDF2L1,423.9351608709748,-1.7573166526456319,0.36908082084391947,-4.761332893504058,1.9231850839029967e-06,0.00011908826256616573,True
TRAF1,148.01678846072775,1.3758611815015602,0.28965763194835537,4.749956603066029,2.034603060523966e-06,0.0001254468135943661,True
CFB,2248.5463488919477,1.6024437512638625,0.3377282724957266,4.744772297036929,2.0874101105153007e-06,0.00012685822739364592,True
GJB1,154.3869000370765,-4.20067294179117,0.885424275815978,-4.744248668718697,2.09281636449214e-06,0.00012685822739364592,True
DNAJC30,167.5906991655232,-0.6535456263043157,0.13769804526689552,-4.746222976786417,2.072502387219286e-06,0.00012685822739364592,True
KLF9,179.76211332354015,1.3076122469031137,0.2755974573658817,4.744645539915612,2.08871759546358e-06,0.00012685822739364592,True
VLDLR,557.4918714175791,1.0552935496365288,0.22248302250192056,4.7432542841664205,2.103120030783325e-06,0.00012694715278249263,True
GFPT1,1417.9743233900042,0.6530711811163438,0.1379784207312648,4.733139991421594,2.2107290131474654e-06,0.00013288423850575936,True
ABLIM3,893.2778776566832,1.0323004409226217,0.21814539622016663,4.732166980415009,2.2213555638824485e-06,0.00013296664179473022,True
MGAT5B,397.14368168205965,-0.7889298951577302,0.16677662391233009,-4.730458481834055,2.2401333895592826e-06,0.00013353425840003592,True
COL22A1,539.8601088706286,1.0365954628481973,0.21920137645227641,4.728964204628889,2.2566816189971356e-06,0.00013396482701864815,True
GCAT,102.06316162555508,-1.3924813824383053,0.2945270762143356,-4.72785524623535,2.2690384895012254e-06,0.00013414406148220002,True
PPP1R18,1377.9078327517996,0.49035852131318103,0.1037387835680307,4.726858214908694,2.2802036266820957e-06,0.0001342516610693237,True
FDXR,606.2593923727502,-1.1548121948391723,0.2444524961840646,-4.7240761001255525,2.3116384879294242e-06,0.0001355469327248739,True
IFIT3,905.8507933892644,1.6720145481486715,0.3541431573393006,4.721295649789255,2.3434700411344145e-06,0.00013685483988185772,True
RBMS3,41.41525046187145,1.5114567122095295,0.3202787058838368,4.719192017585227,2.36783236112644e-06,0.0001377177315787143,True
EMC10,1946.9758132463216,-0.7532899564496006,0.15967051572557195,-4.717777437033467,2.3843512577351235e-06,0.00013811931519605962,True
CCL5,180.93325530154314,2.0364816151609078,0.43206221041973997,4.7133990570073365,2.4361843457191538e-06,0.0001405551177132585,True
LANCL2,212.75682033743954,-0.4857858671081562,0.10310496451844904,-4.711566211937663,2.4582020160126836e-06,0.00014125812064815285,True
TSPAN2,39.10537977209781,1.3048030644679554,0.2771279437910086,4.70830565340589,2.4978436073522733e-06,0.0001418340761392204,True
CDC42SE1,1845.8314856090578,0.4529119996572428,0.09618641106365806,4.708690080530157,2.493138059473689e-06,0.0001418340761392204,True
KLHL5,1355.2898449541758,0.7837969799731264,0.16642378445853684,4.709645214013284,2.481483635247228e-06,0.0001418340761392204,True
JAG1,3392.462222532464,0.7165214885210462,0.1522552825694143,4.706053388948123,2.5255840200106727e-06,0.00014284464579320205,True
TNFAIP8,479.3134409205772,0.7854939507758834,0.16704682317100458,4.702238186067023,2.5732506736318918e-06,0.0001449698791270422,True
MYPN,21.317569471014398,1.2951011221094821,0.2757431921898963,4.696765536889788,2.643135563233279e-06,0.00014832533398988,True
RIOK3,827.9346948770744,0.6032732099694121,0.12861080845111367,4.690688265121377,2.7228755624239013e-06,0.00015220556548553216,True
EPRS,2706.207088929366,0.5392247421802523,0.11498742500256275,4.689423579736953,2.739757288001758e-06,0.00015255563255594287,True
HOGA1,70.6635103584749,-0.8983731394548151,0.19176797594129305,-4.684688019702721,2.803866800790907e-06,0.00015492442484677757,True
IKZF3,167.16593655926866,2.175893578356423,0.46440399876155725,4.685346345335002,2.794869082740859e-06,0.00015492442484677757,True
LAMP3,274.0518991823484,1.9064229550401122,0.4071720835357896,4.682106244822016,2.83942240443096e-06,0.00015573985418399468,True
LYN,461.3533250372983,0.4582634908377594,0.09787683379133157,4.682042451585161,2.8403064037454133e-06,0.00015573985418399468,True
SERPINB9,349.72735274268535,0.9098862579688919,0.19461242149153746,4.6753760679580125,2.9341542906157737e-06,0.00016027399444481445,True
TTC39B,80.24818723460423,0.8281000997209288,0.1774478056461535,4.666724937541539,3.060385815824867e-06,0.0001665359948111365,True
ZNF549,61.68639290471798,0.60283589201945,0.12925130339127763,4.664060448152755,3.1003024566083266e-06,0.000168071490911831,True
HABP2,24.395385268163086,-3.2078920503568016,0.6886466725983001,-4.658255355033164,3.1890049032387193e-06,0.00017223024225536632,True
FAM84A,263.8367635724575,-0.5569662551419394,0.11970538478292714,-4.652808694879833,3.2744400992548957e-06,0.00017618204668874842,True
DECR2,328.3887164332638,-1.1379510189983437,0.2448519421230647,-4.647506607999048,3.3597133457664765e-06,0.00017810199972428486,True
SERTAD2,392.907651792082,0.7237716104435362,0.15569905935587558,4.648529114034261,3.343104397604011e-06,0.00017810199972428486,True
CRIP2,602.8560489887005,-1.1206949343842023,0.24105040210263862,-4.6492141253803565,3.332021578698178e-06,0.00017810199972428486,True
SH3RF1,402.71019753820326,0.5067120318895372,0.10901428770480488,4.648124961946648,3.3496597586956053e-06,0.00017810199972428486,True
FGFR3,356.143581014587,-1.5256943949843047,0.3283549351566222,-4.646479256529411,3.3764806792258055e-06,0.00017833279940352177,True
TNFRSF1B,15.267136279300805,1.4444935302402395,0.3109910111201062,4.644807980261427,3.4039290510785163e-06,0.00017910943988801026,True
TUBE1,125.54521443903798,0.8547891295236231,0.18406035317138658,4.644069810773925,3.4161204600664636e-06,0.00017910943988801026,True
MAP1B,2202.5026050542806,0.8491669065580921,0.18290648479304103,4.642628759275134,3.440041245098269e-06,0.00017970775464393358,True
PKDCC,360.0041930080063,-1.7002929204673787,0.3664140957624217,-4.640358927593843,3.478045447595394e-06,0.00018103478587012836,True
SPIRE1,538.8460488811147,0.6955319280626311,0.1499682125072923,4.63786236052397,3.520310787686889e-06,0.00018257323023794167,True
SH3KBP1,1931.1089019502979,0.6316334563940539,0.1363697894191506,4.631769683625784,3.625533444494241e-06,0.00018668248553263179,True
LOXL2,2813.5145722269444,1.0473734601009819,0.22609777534161055,4.63239170981894,3.6146541579023013e-06,0.00018668248553263179,True
LIF,2633.0488883765697,1.2393927087438932,0.26786255040770673,4.626972702445509,3.710493972499098e-06,0.00019037484431757873,True
IL1RN,1980.0799011316362,0.4418991565006407,0.09553318500767612,4.625608959495426,3.734993907110544e-06,0.0001909499020268686,True
PPP1R3B,424.6565612201904,0.8212530410358363,0.17759997471733927,4.6241731866398545,3.7609554290728945e-06,0.00019159533934064255,True
FGF19,9.687890748202943,2.2919085761239173,0.4964145929988993,4.616924257359613,3.894693378689022e-06,0.00019770729709627733,True
TLK2,495.9410895985459,0.5093466315997317,0.11038052938542516,4.614460851344556,3.9411705109571926e-06,0.00019936216746623602,True
RNF24,178.95767045262642,0.551583666197545,0.11962485324858409,4.610945394861528,4.008418289134188e-06,0.0002020524110235149,True
TMEM171,146.8493057069799,0.7406062593316936,0.16071436886214757,4.6082143406041505,4.061418713955185e-06,0.0002032973562532411,True
DAAM1,520.2321183621917,0.6555871907492467,0.14226478539562096,4.6082183227995515,4.061340946455582e-06,0.0002032973562532411,True
RNF41,477.31610594332284,0.4097658822456561,0.08897951373832746,4.6051710672492865,4.121269338800657e-06,0.00020557692819864667,True
SRSF8,449.38760547154595,-0.35884735221891434,0.07797197647403055,-4.602260561375311,4.179298959941822e-06,0.00020775020366271355,True
TREM1,18.75186302923398,2.3707312731117365,0.5153338258885006,4.600379703436498,4.217215093969799e-06,0.00020891211048265564,True
THAP9-AS1,306.8719417629166,0.6775251848445042,0.14742836294770315,4.595623062604587,4.314580555741494e-06,0.00021300090812296328,True
LOC100268168,39.54928912967547,1.1530428404528312,0.2510674377989537,4.5925622635944885,4.378368190011959e-06,0.0002154097171839445,True
TMEM51,560.3556042780253,0.3540317266798065,0.07714955030038555,4.588902013056027,4.455835127080262e-06,0.00021847278988271348,True
PRRG1,275.9459486713426,0.5727948365058919,0.12489848734998456,4.586083055600454,4.516389948025216e-06,0.00022068863263037503,True
EREG,1679.1622781931562,1.4221094676933612,0.3103858003118315,4.581747832100012,4.611057153829181e-06,0.00022455066804037295,True
GBP5,14.672146145964238,2.128613692901972,0.46528299260204203,4.5748796468960595,4.764938218761437e-06,0.00023126048125245543,True
CXXC5,250.81585578941974,-1.022052230579416,0.22372237968289319,-4.568395133415286,4.914728568720458e-06,0.00023772724113884885,True
PIK3R2,688.1102128884985,-0.4651535763508554,0.10209234646087667,-4.556204186462785,5.208630584505656e-06,0.0002510979428758666,True
PEBP1,2825.115063685675,-0.6290550691423602,0.13808925784259043,-4.555423636641073,5.228010607645869e-06,0.00025118929896133965,True
TMEM160,402.6770968825221,-2.055567292237702,0.4514053960847471,-4.553705627062971,5.270910037653379e-06,0.0002524063120030948,True
HERC5,361.3188238676066,1.2092065659500584,0.2658377908471072,4.548663160707336,5.3987776838996925e-06,0.0002568173516784867,True
KATNB1,306.7218126540959,-0.7109105342917308,0.1562892554225377,-4.548684632028863,5.398226967343231e-06,0.0002568173516784867,True
CAPRIN2,593.6557459973152,0.6400446784819964,0.140788642791873,4.546138564800078,5.463907219439324e-06,0.0002581949339913777,True
AMBP,116.54431285007557,-1.401153557654882,0.3081855120617461,-4.54646147471772,5.455535029694552e-06,0.0002581949339913777,True
TMEM177,225.98875711642438,-0.6183081227234921,0.1360277551349066,-4.545455610219253,5.481654939953375e-06,0.0002581949339913777,True
IGF2BP2,1018.5775036550108,0.6489714296724659,0.1429069161922445,4.541217786824549,5.593021768282895e-06,0.00026257957752664075,True
AGMAT,104.88694724249528,-0.7725178123881953,0.170160048161634,-4.539948247160728,5.6268037583061045e-06,0.00026330509052711887,True
FILIP1L,135.70890018756796,1.175180391651554,0.2590310439083056,4.536832241882005,5.710549552410407e-06,0.0002663563469802854,True
NCK1,583.1772490850677,0.7531415702163217,0.1660378904908952,4.535962050527381,5.734149114240495e-06,0.0002665915410199966,True
NTHL1,389.17334454914476,-1.3680858858545049,0.3018867152024187,-4.531785656540688,5.848717918093883e-06,0.00027104090842366686,True
ECE1,3141.080315453145,0.5715639689084446,0.12625904532626664,4.526915021664098,5.985099341119331e-06,0.00027646925123639974,True
ACTBL2,8.953842073862273,1.6279154717869897,0.3599739027888616,4.522315254452832,6.116686704802597e-06,0.0002807422402594061,True
CXorf38,301.8557441794479,0.48813928601652123,0.10792840248983203,4.522806552821061,6.102500965631234e-06,0.0002807422402594061,True
ERRFI1,1675.4311322106234,0.9288978217146445,0.20546701753503788,4.520909647000845,6.157446687681418e-06,0.0002817129908128384,True
MYL12A,3846.220076778758,0.2933809941568363,0.06496748206305145,4.515812908865819,6.307433392364241e-06,0.0002850141143639037,True
CDCA3,379.18727379593076,-0.9174567798167957,0.2031676691518557,-4.515761703851864,6.30895784266472e-06,0.0002850141143639037,True
SOSTDC1,18.31112435928211,-1.95165177681716,0.4321848912545002,-4.515779742211981,6.308420773329553e-06,0.0002850141143639037,True
TOM1L1,700.1050040749346,0.6925261103562432,0.15330016143802874,4.517451931296207,6.258823009229681e-06,0.0002850141143639037,True
DGCR6L,374.0815442517005,-1.2601539017850285,0.2791935851134546,-4.513548910061618,6.375173885001398e-06,0.00028615986366032085,True
ADH1C,4.871973134433692,-3.048957584115894,0.6755377497512818,-4.5133785421147135,6.380299482165637e-06,0.00028615986366032085,True
PPP1R16A,562.2704091772471,-1.1681624614585413,0.2588484048039535,-4.512921230259401,6.394077421339482e-06,0.00028615986366032085,True
FOXO1,185.09789211518037,0.8619205688463817,0.19127503047724762,4.506184454373453,6.6003717246428886e-06,0.00029447496955347746,True
CDKN2C,279.5153917573112,-1.034326464800301,0.22971075202953123,-4.50273422407032,6.708475623083825e-06,0.0002983713956694187,True
L3MBTL4,10.122017336184932,1.8641513840403425,0.41415541057374516,4.501091465780594,6.760540389583149e-06,0.00029975902233565283,True
KLF7,1259.1482545602005,0.9260583389678595,0.20598069731160706,4.495850101754539,6.929254107679023e-06,0.0003062943523412826,True
HIVEP2,511.70893520789554,0.9387194558631644,0.20891689718274228,4.493267268094904,7.013866672017609e-06,0.0003090834619944938,True
DEGS2,20.74417066798073,-1.971139936650677,0.43899168569590125,-4.490153232688162,7.117195448569436e-06,0.00031267776701574473,True
CLCN4,124.18317852524154,0.5304996959021766,0.11818464618679685,4.488736168517989,7.164696469009299e-06,0.00031318071176756316,True
BRF1,404.1051963073918,-0.5680408855978072,0.12655439163985677,-4.488511842515227,7.172243781952407e-06,0.00031318071176756316,True
IPO4,879.6562297202192,-0.6065259506678152,0.13520502335389525,-4.485972012151138,7.258226952373411e-06,0.0003159748133266558,True
B4GALT1,5297.438583850962,0.5931695184285803,0.13233825174105085,4.482222718109108,7.3869590359884785e-06,0.000320427666534579,True
ZNFX1,2033.8125350756616,0.9007770567339745,0.20099009448878682,4.481698757469008,7.4051221835918305e-06,0.000320427666534579,True
ACAP3,449.7744785782194,-1.0457140778118872,0.23350723854466146,-4.478294053449139,7.52419110899476e-06,0.0003243303262933049,True
TNFRSF10B,3059.2381279302863,0.5715107361307025,0.12763110509885853,4.477832701425178,7.540465611998039e-06,0.0003243303262933049,True
MVK,606.2740809600153,-1.0806753075752418,0.2414754316460181,-4.475301276857919,7.630364043949984e-06,0.0003272173428518969,True
PCSK1N,375.66551855118564,-1.5159882863029475,0.3388624540018972,-4.473757031501814,7.685707081841837e-06,0.0003276346229606523,True
ALDH3A2,2292.3031071328387,-0.3727099059443646,0.08330173180335011,-4.474215576024501,7.669233718032841e-06,0.0003276346229606523,True
CCNB1,1731.6049149882313,-0.7975786326609647,0.1784463563478717,-4.4695708502230636,7.837669433618088e-06,0.0003331241392998741,True
ZNF219,588.0067393934386,-0.8721228567600282,0.19515842503637093,-4.468794296723259,7.866173122245642e-06,0.00033334938959935363,True
LRRC45,411.2609305231618,-1.3641555386021598,0.305381389003808,-4.467055255240682,7.930365198626846e-06,0.0003350812542455096,True
ZNF274,360.0600413730561,0.5220388847477362,0.11696657580224876,4.46314582749117,8.076504582476052e-06,0.0003402553220875395,True
RARRES2,28.781135945229575,-1.7262119693581939,0.38696680975036624,-4.46087862282499,8.162431260770343e-06,0.0003428698464684993,True
BDH1,142.50586185372586,-0.8594614294605856,0.19272280615761142,-4.459573034432188,8.212308618202087e-06,0.0003439592583355428,True
