Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Galactose metabolism,-0.35273837950032577,-1.007793753510537,0.42171189979123175,0.5748332582994011,1.0,7/23,16.26%,G6PC3;GALK1;GALM;GLA;PFKL;GALT;B4GALT2
prerank,Melanogenesis,-0.27642082589450623,-1.0070463724064511,0.4178794178794179,0.570495320260949,1.0,21/78,25.21%,ADCY5;FZD2;PLCB3;FZD1;DVL2;FZD9;HRAS;FZD8;MC1R;GNAS;GNAI2;CALM1;DVL1;ADCY1;FZD3;CALM3;CALML5;KITLG;CREB3;PRKACB;MAP2K2
prerank,Gastric acid secretion,-0.288362458257198,-0.9911377388881601,0.44306418219461696,0.6064005467194367,1.0,14/53,22.95%,SLC4A2;ADCY5;PLCB3;ATP1A3;ACTB;GNAS;GNAI2;ATP1B3;CALM1;KCNJ16;ADCY1;MYLK2;CALM3;CALML5
prerank,Gap junction,0.2837958515460083,0.9873640071103859,0.487378640776699,0.5837510824773415,1.0,16/73,14.18%,PDGFB;DRD1;PRKG2;EGFR;GJA1;ITPR3;SOS2;ITPR2;TJP1;ITPR1;TUBB2B;MAP3K2;KRAS;SOS1;PLCB1;PDGFC
prerank,Fatty acid biosynthesis,-0.3925103955164292,-0.9826749288518002,0.4681647940074906,0.6222280753710717,1.0,5/13,20.44%,MCAT;FASN;HSD17B8;MECR;ACSF3
prerank,Aldosterone-regulated sodium reabsorption,-0.3237985299113151,-0.9682299527181674,0.4910891089108911,0.6541752357501409,1.0,5/28,7.64%,PIK3R2;SLC9A3R2;ATP1A3;FXYD2;SFN
prerank,Neuroactive ligand-receptor interaction,-0.24156479543597414,-0.9672620333988765,0.5337995337995338,0.6493795524538857,1.0,35/128,22.67%,ADRA2A;CHRNA10;NPW;ADRA1D;TSPO;AGT;ADRA2C;NPY1R;UCN;GLP1R;GRIN2C;PRSS3;NMU;GIP;SSTR5;DRD4;MC1R;ADORA1;CHRNA5;S1PR5;GALR2;NMB;HTR2B;EDN3;C5AR1;NPFF;NTS;F2;PTH1R;INSL3;P2RY1;ADORA2B;VIPR1;THRA;LPAR2
prerank,Various types of N-glycan biosynthesis,-0.31647274663733543,-0.9657314096015562,0.5306553911205074,0.6465849407763522,1.0,11/35,19.36%,ALG12;ALG14;ALG1;ALG3;RPN1;MGAT1;RPN2;MGAT4B;B4GALT2;B4GALNT4;MAN1C1
prerank,Protein processing in endoplasmic reticulum,-0.23803112752972688,-0.9594697811672382,0.5934782608695652,0.6567170536560099,1.0,52/154,28.96%,HSPA1B;HSPA1A;WFS1;HSPBP1;DERL3;BAX;DNAJB1;MOGS;RPN1;PREB;UBE2J2;HSPH1;RBX1;VCP;BCAP31;SVIP;UBXN6;RPN2;SSR4;MAP2K7;SEC61B;DNAJB11;FBXO2;LMAN2;SEC13;BAG2;CAPN1;CALR;DERL2;EIF2AK1;BAG1;MAN1C1;NSFL1C;UBXN8;SEC61A1;PDIA4;HSP90AB1;STUB1;SYVN1;PRKCSH;DDOST;DAD1;DNAJC5;HSPA8;P4HB;ATF6B;DNAJB12;SIL1;SEC61G;SSR2;SAR1B;MAN1B1
prerank,RNA transport,-0.2374684639056559,-0.9526523538262309,0.5682819383259912,0.6681549434731086,1.0,27/142,20.60%,POP5;TACC3;POP7;RNPS1;EIF2B1;POP4;ALYREF;NXF1;RPP25L;NUP85;THOC6;RPP25;POP1;AAAS;EIF3G;NUP188;ELAC2;RAN;SEC13;DDX19A;EIF4EBP2;UPF1;GEMIN6;GEMIN4;SAP18;EIF3B;FUS
prerank,Bacterial invasion of epithelial cells,0.2752749885555961,0.9506776176265167,0.5341130604288499,0.6712893405394745,1.0,12/67,11.92%,ITGA5;PIK3CD;MET;GAB1;PTK2;CLTCL1;WASF2;CD2AP;WASL;CBL;ITGB1;CRKL
prerank,Adrenergic signaling in cardiomyocytes,0.25084405110512953,0.9453621645846563,0.5714285714285714,0.6807440248840694,1.0,17/113,12.35%,ADRB2;CREB5;TPM4;AKT3;PPP2R2A;TPM1;ATP2A3;CREB1;ATP1B1;PPP2R3A;ATF4;CACNG7;PPP2R3C;SLC8A1;RPS6KA5;CACNG6;ATP2B4
prerank,mRNA surveillance pathway,-0.2521853003233631,-0.936098786194476,0.6203703703703703,0.7055580214307352,1.0,22/84,24.02%,RNPS1;PPP1CA;CPSF1;ALYREF;PPP2R3B;PPP2R1A;NXF1;SSU72;PABPN1;CPSF4;DDX19A;CSTF2;PPP2R5D;UPF1;CSTF1;SAP18;SYMPK;FUS;DAZAP1;NXT1;PPP2R1B;EIF4A3
prerank,VEGF signaling pathway,0.281963487844043,0.930036161860236,0.60727969348659,0.7144929061171021,1.0,7/53,7.25%,VEGFA;PIK3CD;AKT3;PLA2G4C;PTK2;RAC2;PLCG2
prerank,Glutamatergic synapse,0.26725667101765427,0.9276696790178437,0.589648798521257,0.7159117404346422,1.0,22/73,23.19%,PLA2G4C;SLC38A1;PLD1;ITPR3;TRPC1;ITPR2;ITPR1;SLC38A2;SHANK2;PLCB1;DLG4;HOMER2;PPP3CC;SLC1A3;GNB4;PLCB4;HOMER1;PPP3R1;GNB1;ADCY4;PRKCA;GNG2
prerank,Protein digestion and absorption,0.26964134831940817,0.9235832270857814,0.5908289241622575,0.7216881213053483,1.0,14/64,14.83%,COL22A1;COL12A1;COL4A1;COL8A1;ATP1B1;COL4A2;COL5A1;COL5A2;COL4A6;SLC8A1;SLC38A2;COL15A1;COL4A4;SLC1A5
prerank,ABC transporters,0.29514750674635226,0.9194848116268359,0.6038095238095238,0.7277678273469212,1.0,4/36,7.32%,TAP1;ABCA1;TAP2;ABCA10
prerank,Cushing syndrome,-0.23337762130621745,-0.9145679235604978,0.6359649122807017,0.7560763000248576,1.0,27/119,20.65%,CDKN2C;ADCY5;FZD2;PLCB3;FZD1;FH;ORAI1;CCNE1;AGT;DVL2;ARMC5;E2F2;FZD9;E2F1;MEN1;FZD8;NR4A1;CDK4;GNAS;GNAI2;APC2;DVL1;ADCY1;CACNA1D;WDR5;SCARB1;FZD3
prerank,Aldosterone synthesis and secretion,0.26051791853743383,0.9117102092057343,0.6048689138576779,0.7434445272972656,1.0,14/72,15.61%,CREB5;PRKCE;ATF1;CREB1;ITPR3;ATP1B1;ATF4;PRKD3;ITPR2;ITPR1;ATP2B4;PLCB1;CAMK1D;PDE2A
prerank,Steroid hormone biosynthesis,0.3023583516509994,0.9099266672177081,0.6121673003802282,0.7433468850404128,1.0,3/34,3.02%,CYP1A1;CYP1B1;HSD11B1
prerank,p53 signaling pathway,0.2623213295986027,0.9090342369676098,0.6309751434034416,0.7412372870562667,1.0,11/68,12.38%,SERPINE1;GADD45A;TNFRSF10B;TNFRSF10A;BCL2L1;SESN2;PMAIP1;CDKN1A;CDK6;THBS1;CASP8
prerank,cGMP-PKG signaling pathway,0.23610198589193704,0.9043562886293683,0.6927175843694494,0.7485869124980249,1.0,31/125,20.80%,ADRB2;CREB5;PRKCE;AKT3;PRKG2;ATP2A3;CREB1;ITPR3;ATP1B1;ATF4;MEF2A;ITPR2;ITPR1;SLC8A1;PDE5A;ATP2B4;PPP1R12A;PLCB1;BDKRB2;GNA13;PDE2A;PPP3CC;ROCK1;INSR;MEF2D;PLCB4;ATF2;PPP3R1;GTF2IRD1;ATP2B1;ROCK2
prerank,Regulation of lipolysis in adipocytes,0.2858624935875309,0.901095548301734,0.625242718446602,0.7520204105528474,1.0,4/41,3.22%,ADRB2;PIK3CD;AKT3;PRKG2
prerank,mTOR signaling pathway,-0.22469154229775218,-0.897496770238209,0.7311111111111112,0.7932683788701774,1.0,29/139,16.93%,PIK3R2;TELO2;AKT1S1;PRR5;NPRL2;FZD2;STK11;FZD1;LAMTOR4;NPRL3;DVL2;SKP2;RPS6KB2;MLST8;AKT1;LAMTOR5;LAMTOR1;FZD9;WDR24;HRAS;FZD8;MAPKAP1;SEC13;TSC2;LRP5;ATP6V1F;TNFRSF1A;DVL1;ATP6V1D
prerank,Vascular smooth muscle contraction,-0.23333983146649837,-0.8869054010785099,0.7290836653386454,0.8117506845228455,1.0,25/96,22.95%,ADCY5;PPP1CA;PPP1R12C;RAMP1;ADRA1D;PLCB3;AGT;PPP1R14A;PLA2G4F;ARHGEF1;PLA2G12A;PLA2G10;GNAS;MYH11;CALM1;EDN3;KCNMB4;ADCY1;CACNA1D;MYLK2;ADORA2B;MYL6B;CALM3;GUCY1A2;CALML5
prerank,Fructose and mannose metabolism,-0.3044546349987641,-0.8839632108326391,0.6424242424242425,0.8110665233714506,1.0,10/26,26.07%,GMPPB;GMPPA;FBP1;PFKL;KHK;PMM2;ENOSF1;ALDOA;GMDS;TPI1
prerank,Starch and sucrose metabolism,0.3151891485626006,0.8813237516527708,0.6436567164179104,0.7953370619625582,1.0,3/23,10.18%,HK2;PGM2L1;PYGL
prerank,Hepatocellular carcinoma,0.22527937400975104,0.877295629776607,0.7838345864661654,0.8003268187894147,1.0,22/148,10.98%,MYC;TGFA;GADD45A;PIK3CD;SMAD3;AKT3;MET;TGFB2;BCL2L1;GAB1;EGFR;PLCG2;FZD6;BRAF;CDKN1A;SOS2;NFE2L2;TCF7L2;CDK6;TXNRD1;CSNK1A1;POLK
prerank,Mineral absorption,0.27514129208297383,0.8744950939574245,0.6981481481481482,0.8022496862324912,1.0,6/45,12.35%,SLC11A2;VDR;ATP1B1;TRPM6;SLC8A1;ATP2B4
prerank,Basal cell carcinoma,-0.25537563986110023,-0.8740884961523303,0.6919917864476386,0.8266230879857175,1.0,11/54,16.87%,SMO;FZD2;FZD1;GADD45G;BAX;DVL2;BMP4;FZD9;FZD8;APC2;DVL1
prerank,Homologous recombination,-0.2761462263267126,-0.8667250511327792,0.6948176583493282,0.8354380464932427,1.0,12/35,25.20%,POLD1;XRCC3;POLD2;RAD54L;RPA3;RPA2;BABAM1;BLM;RAD51;SSBP1;POLD4;MUS81
prerank,Autoimmune thyroid disease,0.31590372364810737,0.8658127757618971,0.6560636182902585,0.8176591686162108,1.0,9/22,27.99%,HLA-DQA1;HLA-F;HLA-B;TG;FAS;CD40;HLA-DOB;HLA-DPA1;HLA-E
prerank,Cholesterol metabolism,-0.2771527767962292,-0.8604855395394343,0.668041237113402,0.8413487306299242,1.0,7/33,10.29%,APOH;VDAC3;LRPAP1;TSPO;STARD3;LDLRAP1;PCSK9
prerank,Amino sugar and nucleotide sugar metabolism,0.2682801155103231,0.8533624707412035,0.7372549019607844,0.8406781332232282,1.0,5/41,10.23%,HK2;GFPT1;GFPT2;UXS1;PGM3
prerank,Phosphatidylinositol signaling system,0.23703706098004262,0.8503557799628587,0.7992047713717694,0.8422016976300296,1.0,18/88,14.03%,PIK3CD;INPP5F;MTMR3;OCRL;INPP4B;PIP5K1A;ITPR3;PLCG2;DGKA;MTM1;ITPR2;ITPR1;DGKD;DGKE;INPP1;SYNJ2;INPP5B;PLCB1
prerank,Lysine degradation,-0.2531629308360537,-0.8481301178999616,0.7672413793103449,0.8594049855938859,1.0,9/45,15.20%,ALDH3A2;SUV39H1;GCDH;ACAT2;SETMAR;EHMT2;ECHS1;HADH;ALDH9A1
prerank,Asthma,0.3435925226537245,0.840469178189841,0.6526946107784432,0.8578954113753988,1.0,5/14,26.95%,TNF;HLA-DQA1;CD40;HLA-DOB;HLA-DPA1
prerank,Central carbon metabolism in cancer,0.2531622976806908,0.8376885616644631,0.7627450980392156,0.8586061942781791,1.0,11/57,14.83%,MYC;HK2;PIK3CD;AKT3;MET;EGFR;KRAS;PFKP;SLC2A1;PDK1;SLC1A5
prerank,AMPK signaling pathway,0.22055524046682762,0.8358253312367792,0.8288288288288288,0.8577367789625552,1.0,32/108,23.28%,CREB5;FOXO1;PIK3CD;PCK2;AKT3;FOXO3;PPP2R2A;PRKAG2;CREB1;PPP2R3A;PRKAB2;CAB39;PPP2R3C;ULK1;TSC1;CAMKK2;PFKP;IGF1R;PPP2R2B;TBC1D1;INSR;LEPR;SIRT1;CFTR;PIK3CA;PIK3CB;RPS6KB1;PDPK1;PPARG;PPP2R2C;MAP3K7;PIK3R1
prerank,Spinocerebellar ataxia,0.21901977352845284,0.8210677193392627,0.8561020036429873,0.882329547438718,1.0,33/118,20.45%,VLDLR;PIK3CD;AKT3;BEAN1;ERN1;NRBF2;ATP2A3;ATXN1;ITPR3;WIPI1;ATXN2L;ATXN3;MAP3K5;RBPJ;ITPR2;ITPR1;RB1CC1;ULK1;MAPK8;ATXN2;ATXN10;PLCB1;ATG14;PSMD7;PUM1;ULK2;NFYA;PLCB4;ATG13;PIK3C3;PIK3CA;SP1;PIK3CB
prerank,Purine metabolism,0.22275513584769635,0.816262354934198,0.8800738007380073,0.886483800226818,1.0,7/100,6.14%,XDH;AMPD3;ADPRM;NT5C2;NT5E;GART;PDE4B
prerank,RNA degradation,0.23331850332379905,0.8107371673355043,0.8311926605504587,0.8916343564366291,1.0,21/68,22.50%,DCP1A;XRN1;BTG1;HSPA9;PNPT1;PATL1;BTG3;ZCCHC7;CNOT4;DIS3;PFKP;TTC37;PABPC3;CNOT6L;ENO2;CNOT2;PARN;TOB2;DDX6;PAN2;XRN2
prerank,Mannose type O-glycan biosynthesis,-0.3165255050122475,-0.8019516756136041,0.733201581027668,0.9373218000868507,1.0,6/14,22.52%,MGAT5B;CHST10;B4GALT2;POMT2;POMT1;FKRP
prerank,Inositol phosphate metabolism,0.22895294405547545,0.8003065701510155,0.8356435643564356,0.9046292860465421,1.0,18/70,20.45%,PIK3CD;INPP5F;MTMR3;OCRL;INPP4B;PIP5K1A;PLCG2;MTM1;INPP1;SYNJ2;INPP5B;PLCB1;PIP4K2C;PLCB4;PIK3C3;PIK3CA;IMPA1;PIK3CB
prerank,Morphine addiction,-0.2331893065644759,-0.7939480104789546,0.8546637744034707,0.9410530415941678,1.0,19/57,29.69%,ADCY5;ARRB1;GRK6;GNB2;ADORA1;GNAS;GNAI2;GNG11;GNG5;ARRB2;ADCY1;PRKACB;GNB5;PRKACA;PDE8B;PDE1A;PDE3B;PRKCG;PDE7B
prerank,Dopaminergic synapse,0.21024355507043196,0.7794512795121122,0.9218181818181819,0.9315769815392422,1.0,20/106,15.88%,CREB5;DRD1;AKT3;PPP2R2A;CREB1;KIF5C;ITPR3;PPP2R3A;ATF4;PPP2R3C;ITPR2;ITPR1;GNAL;KIF5A;MAPK8;GSK3B;ARNTL;PLCB1;PPP2R2B;PPP3CC
prerank,Ether lipid metabolism,-0.2618889167452178,-0.7706993356134665,0.8349900596421471,0.9636947559690539,1.0,7/27,16.41%,PAFAH1B3;PLA2G4F;PLA2G12A;PLA2G10;GAL3ST1;LPCAT1;PLD3
prerank,Oxytocin signaling pathway,0.2025157773325087,0.7706843588625103,0.9458483754512635,0.9384177391128812,1.0,20/119,15.96%,PLA2G4C;PRKAG2;OXTR;EGFR;RCAN1;ITPR3;PRKAB2;JUN;CACNG7;CDKN1A;ITPR2;ITPR1;CACNG6;PPP1R12A;CAMKK2;KRAS;PLCB1;CAMK1D;PPP3CC;ROCK1
prerank,Circadian entrainment,-0.21563904620757485,-0.769846150471785,0.9134020618556701,0.9556930838527131,1.0,18/70,27.34%,ADCY5;PLCB3;GRIN2C;GNB2;GNAS;GNAI2;CALM1;GNG11;GNG5;ADCY1;CACNA1D;CALM3;GUCY1A2;CALML5;PRKACB;GNB5;PRKACA;RYR3
prerank,Vasopressin-regulated water reabsorption,0.2409543100124898,0.7639801505294633,0.8506616257088847,0.9415548335807984,1.0,5/40,11.95%,CREB5;CREB1;DYNC1I2;DYNC1LI2;RAB5A
prerank,Alcoholism,-0.20370408691712585,-0.762487562745712,0.9479392624728851,0.9553981960886272,1.0,27/90,27.29%,DDC;ADCY5;PPP1CA;HDAC10;CAMKK1;GRIN2C;GNB2;HRAS;GNAS;GNAI2;CALM1;HDAC1;GNG11;GNG5;SLC29A1;SLC29A2;ADORA2B;CALM3;CALML5;MAOB;CREB3;PRKACB;GNB5;ARAF;PRKACA;ATF6B;CAMK4
prerank,Long-term potentiation,0.22468490893259815,0.7451762557045334,0.9051383399209486,0.9578028534713748,1.0,19/56,26.76%,RPS6KA2;ITPR3;ATF4;BRAF;ITPR2;ITPR1;KRAS;PLCB1;PPP3CC;CREBBP;PLCB4;PPP3R1;EP300;PRKCA;RAP1A;RPS6KA6;NRAS;PPP3CB;RAPGEF3
prerank,Ovarian steroidogenesis,0.25207523421950917,0.7308284221782885,0.8479166666666667,0.9673311049173274,1.0,3/31,3.85%,CYP1A1;CYP1B1;PLA2G4C
prerank,Cortisol synthesis and secretion,0.22271473482914184,0.7221375471472139,0.9154929577464789,0.9697477645144791,1.0,12/46,20.08%,CREB5;CREB1;ITPR3;ATF4;ITPR2;ITPR1;PLCB1;NCEH1;PDE8A;PLCB4;ATF2;SP1
prerank,Insulin secretion,-0.20712144673244923,-0.7196517962325998,0.9339019189765458,0.9871827054647999,1.0,19/60,27.93%,ADCY5;PLCB3;ATP1A3;FXYD2;GLP1R;GIP;GNAS;ATP1B3;KCNMB4;ADCY1;CACNA1D;CREB3;RAB3A;KCNJ11;PRKACB;PRKACA;ATF6B;KCNN4;GNA11
prerank,Serotonergic synapse,-0.1959160157851274,-0.7062414672952361,0.9734693877551021,0.9874804289869767,1.0,14/71,18.84%,DDC;ADCY5;PLCB3;CYP2C18;PLA2G4F;GNB2;HRAS;CYP2C9;GNAS;GNAI2;GNG11;GNG5;HTR2B;CACNA1D
prerank,Non-homologous end-joining,0.3061658981865074,0.7030656133033697,0.8451025056947609,0.9791509939149127,1.0,2/11,7.21%,RAD50;LIG4
prerank,Amphetamine addiction,0.20769431749831943,0.6966792558477977,0.9631675874769797,0.9780718649618682,1.0,5/53,7.96%,CREB5;DRD1;CREB1;JUN;ATF4
prerank,Selenocompound metabolism,-0.29117596766537274,-0.6922705826689396,0.8489795918367347,0.9868626013837318,1.0,2/12,6.96%,SEPHS2;SEPHS1
prerank,Renin secretion,-0.19714139554578988,-0.6767174962611039,0.9668737060041408,0.9855412929746235,1.0,14/55,22.95%,ADCY5;AQP1;PLCB3;ORAI1;AGT;ADORA1;GNAS;GNAI2;CALM1;EDN3;CACNA1D;CALM3;GUCY1A2;CALML5
prerank,Olfactory transduction,0.22201528123398012,0.6630751284184924,0.9311663479923518,0.9908693280910094,1.0,7/31,21.25%,PRKG2;GNAL;SLC8A1;SLC24A4;PDE2A;GNB1;OR1F1
prerank,Other types of O-glycan biosynthesis,0.21072128860845663,0.6539032895471503,0.9642147117296223,0.9894715539350845,1.0,6/37,18.50%,B4GALT1;OGT;GALNT12;EOGT;GXYLT2;GALNT13
prerank,GABAergic synapse,-0.18782435895011096,-0.6368854467945361,0.9936305732484076,0.9908033237693467,1.0,12/53,26.76%,ADCY5;GNB2;GNAI2;GNG11;GNG5;ADCY1;CACNA1D;SLC12A5;SLC6A11;PRKACB;GNB5;PRKACA
prerank,GnRH secretion,0.19012937187727397,0.6180165651110905,0.98828125,0.9948995854090571,1.0,8/48,14.03%,PIK3CD;AKT3;ITPR3;TRPC1;ITPR2;ITPR1;KRAS;PLCB1
prerank,Phototransduction,0.239709088397471,0.5999585092800319,0.952755905511811,0.9936131693953582,1.0,5/15,27.69%,SLC24A1;RGS9;GNB1;CNGB1;PDE6A
prerank,Taste transduction,-0.16501221524288096,-0.49214422228102833,0.998046875,0.9987800805555744,1.0,8/30,28.53%,PLCB3;KCNK5;ENTPD2;P2RY1;TAS1R3;PRKACB;PRKACA;PDE1A
prerank,Nicotine addiction,0.16357195857689527,0.4080259463854763,1.0,0.9998520974431345,1.0,5/15,31.55%,CHRNA7;GABRB3;GABRP;GABRA5;CACNA1B
