"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"KLF9",179.76211332354,1.17681616364959,0.301725580834489,2.09642562938124e-06,0.000133019072475822,TRUE
"GFPT1",1417.97432339,0.60671026910335,0.140406968323639,2.13318363580438e-06,0.000134794381595787,TRUE
"MGAT5B",397.143681682059,-0.725785085120289,0.172470528645532,2.18729928984196e-06,0.000136528376404566,TRUE
"ABLIM3",893.277877656683,0.943950095344382,0.225131678627402,2.18044252248865e-06,0.000136528376404566,TRUE
"PPP1R18",1377.9078327518,0.460843169139965,0.105563399443419,2.18603046404179e-06,0.000136528376404566,TRUE
"COL22A1",539.860108870629,0.947684763042537,0.226840677089048,2.21502133084447e-06,0.000137698998117882,TRUE
"FDXR",606.25939237275,-1.0517225847664,0.256622830526282,2.27386463294529e-06,0.000140787062253528,TRUE
"IFIT3",905.850793389265,1.45363791599507,0.432930458536946,2.32067880955764e-06,0.000141968219604612,TRUE
"EMC10",1946.97581324632,-0.699063038643301,0.164720305304119,2.31349426301848e-06,0.000141968219604612,TRUE
"GCAT",102.063161625555,-1.26048662230085,0.316050106733642,2.31378015220131e-06,0.000141968219604612,TRUE
"CDC42SE1",1845.83148560906,0.430089651256916,0.0967705473135891,2.38481855800959e-06,0.000145313051421577,TRUE
"LANCL2",212.75682033744,-0.456783443587099,0.103839246959537,2.39547813078502e-06,0.000145385639123336,TRUE
"KLHL5",1355.28984495418,0.723290414173613,0.169614787198427,2.4100541231883e-06,0.000145694413628175,TRUE
"JAG1",3392.46222253246,0.661084478265696,0.15754123740708,2.44459796054763e-06,0.000147203143859643,TRUE
"CCL5",180.933255301543,1.77046954845391,0.526059439641062,2.46375356564589e-06,0.000147777093751925,TRUE
"RBMS3",41.4152504618715,1.35707267904201,0.349851217301801,2.50873213408935e-06,0.000149806619473682,TRUE
"TNFAIP8",479.313440920577,0.72199617521903,0.174212896911576,2.51710243075284e-06,0.000149806619473682,TRUE
"EPRS",2706.20708892936,0.504593208562551,0.116041942251542,2.63481607172739e-06,0.000155606156851439,TRUE
"RIOK3",827.934694877074,0.55958832205454,0.13343523771339,2.62843984404133e-06,0.000155606156851439,TRUE
"TSPAN2",39.1053797720978,1.18409737149183,0.291270862894879,2.70056693291769e-06,0.000158878181053453,TRUE
"LYN",461.353325037298,0.431109153105585,0.100773614567887,2.7355561668894e-06,0.000160322385277048,TRUE
"PKDCC",360.004193008006,-1.56395304022912,0.401253112970306,2.77319907339687e-06,0.000161910539057068,TRUE
"LAMP3",274.051899182349,1.69498446039223,0.457365919229561,2.84469069070141e-06,0.000165455399832273,TRUE
"SERPINB9",349.727352742685,0.822514045737302,0.213959600262268,2.88757390375782e-06,0.000167315838838496,TRUE
"HOGA1",70.6635103584749,-0.82269109302937,0.199281840592017,2.92545827743679e-06,0.000168873728759556,TRUE
"FAM84A",263.836763572458,-0.518635728571811,0.120366674586442,2.97775426746852e-06,0.000171248751973705,TRUE
"WTAPP1",3.3006563977776,2.07953274664154,0.512705630797359,3.00434379479414e-06,0.000172133205108448,TRUE
"MYPN",21.3175694710144,1.1744053377704,0.289031233279468,3.04209259132966e-06,0.000173648073382405,TRUE
"TTC39B",80.2481872346042,0.756458164004733,0.187410406450369,3.13427058012073e-06,0.000178247128732421,TRUE
"IL1RN",1980.07990113164,0.421256821734067,0.0960287807380769,3.19557964811802e-06,0.000180397520209016,TRUE
"ADH1C",4.87197313443369,-2.76682519897953,0.807353671202965,3.18449331264745e-06,0.000180397520209016,TRUE
"ZNF549",61.686392904718,0.560690065649605,0.131496659005979,3.22044892693821e-06,0.000181135506495005,TRUE
"SH3RF1",402.710197538203,0.474261810187297,0.111013884130006,3.23274307131148e-06,0.00018116339364959,TRUE
"SERTAD2",392.907651792082,0.663692128823627,0.164803265033527,3.27035232927898e-06,0.00018260458187665,TRUE
"CRIP2",602.856048988701,-1.01956588857916,0.252392287619169,3.29012361687697e-06,0.000183042928033137,TRUE
"DECR2",328.388716433264,-1.03215143012728,0.258341320111482,3.33724504069049e-06,0.000184994215161742,TRUE
"MAP1B",2202.50260505428,0.776345496450305,0.193798291720667,3.35038115051616e-06,0.00018505432577761,TRUE
"FGFR3",356.143581014587,-1.37074240238741,0.357078531383062,3.36336582130044e-06,0.000185105670917808,TRUE
"SPIRE1",538.846048881115,0.642660212590931,0.152992405873406,3.42955943782504e-06,0.000187766461406389,TRUE
"TUBE1",125.545214439038,0.780647207601565,0.193034619074796,3.43616904299547e-06,0.000187766461406389,TRUE
"SH3KBP1",1931.1089019503,0.586970878586461,0.137066905164451,3.50842222243984e-06,0.000191034834133205,TRUE
"LOXL2",2813.51457222694,0.95627648233876,0.231888718119072,3.53176921320961e-06,0.000191626559253829,TRUE
"LIF",2633.04888837657,1.10286503008596,0.292365294813116,3.63270774882505e-06,0.000196409251701439,TRUE
"PPP1R3B",424.65656122019,0.753805105475995,0.181802147223154,3.68897590532714e-06,0.000198751666758941,TRUE
"TLK2",495.941089598546,0.475342615442609,0.113581725571713,3.81417309480783e-06,0.000204064905473081,TRUE
"SOSTDC1",18.3111243592821,-1.8789857031544,0.491632698410022,3.80595219690322e-06,0.000204064905473081,TRUE
"RNF41",477.316105943323,0.387569091851022,0.0900444384978046,3.94580534913592e-06,0.000209227036919377,TRUE
"DAAM1",520.232118362192,0.606438248738794,0.14457819444385,3.94777863659609e-06,0.000209227036919377,TRUE
"RNF24",178.957670452626,0.513957966056486,0.121382521019013,3.95153635341058e-06,0.000209227036919377,TRUE
"TNFRSF1B",15.2671362793008,1.37172991965956,0.333711741870838,3.99479437381038e-06,0.000210519969141607,TRUE
"SRSF8",449.387605471546,-0.341965079563449,0.0779384339934567,4.00337551216862e-06,0.000210519969141607,TRUE
"TMEM171",146.84930570698,0.68186730007271,0.163787740767185,4.02600132221658e-06,0.000210987202398074,TRUE
"TMEM51",560.355604278025,0.337406530108033,0.0773294023699282,4.24416305854588e-06,0.000220912283945668,TRUE
"THAP9-AS1",306.871941762917,0.625002170395364,0.150753469252766,4.23340925898651e-06,0.000220912283945668,TRUE
"FGF19",9.68789074820295,2.39970221232165,0.585369684259074,4.33394154695009e-06,0.000224823217748036,TRUE
"TREM1",18.751863029234,2.10350663267209,0.605882706526471,4.37056170493978e-06,0.000225959511714984,TRUE
"PRRG1",275.945948671343,0.531776623573607,0.127910615077898,4.41207751655065e-06,0.00022734043713636,TRUE
"EREG",1679.16227819316,1.27165704825465,0.337102154838121,4.54770942739062e-06,0.000233545412232719,TRUE
"GBP5",14.6721461459642,1.89019317013135,0.571514863934323,4.72552311292877e-06,0.000241868024663404,TRUE
"LOC100268168",39.5492891296755,1.04804850216882,0.25945780302442,4.80019205534507e-06,0.000244873584750244,TRUE
"CXXC5",250.81585578942,-0.925745178911692,0.237438564992523,4.8859223807499e-06,0.000248421649524552,TRUE
"AMBP",116.544312850076,-1.28275554809337,0.34244842493017,4.97329808590974e-06,0.000252029676927868,TRUE
"PIK3R2",688.110212888498,-0.436906927626423,0.102567478115677,5.02560103801292e-06,0.000253842447166738,TRUE
"PEBP1",2825.11506368568,-0.582246922214219,0.139968172680572,5.06002456246513e-06,0.000254743203792302,TRUE
"TMEM160",402.677096882522,-1.81969485719241,0.507386972865224,5.26795609312142e-06,0.00026434465950941,TRUE
"CAPRIN2",593.655745997315,0.592118909603467,0.143337660718256,5.31621125367339e-06,0.000265033843506997,TRUE
"KATNB1",306.721812654096,-0.652434543637927,0.160003681943815,5.3055820516011e-06,0.000265033843506997,TRUE
"HERC5",361.318823867607,1.06431735897622,0.30823020315417,5.33827317718723e-06,0.000265272442186764,TRUE
"TMEM177",225.988757116424,-0.571646298407091,0.139094938613744,5.39599421470372e-06,0.000267275777957341,TRUE
"IGF2BP2",1018.57750365501,0.599900139557483,0.14448369370294,5.43665945886073e-06,0.000268424135018671,TRUE
"NCK1",583.177249085068,0.690706721019806,0.170911998635117,5.57754550094999e-06,0.000274497471689382,TRUE
"AGMAT",104.886947242495,-0.708419341810586,0.173868363017161,5.6813836867112e-06,0.000278714525589298,TRUE
"FILIP1L",135.708900187568,1.05827479763016,0.273969131546784,5.75969652284998e-06,0.000281656497160387,TRUE
"ECE1",3141.08031545314,0.529672752573264,0.129102641603145,5.78380133801515e-06,0.000281937363635627,TRUE
"NTHL1",389.173344549145,-1.23471102290795,0.321790480209769,5.81399399066047e-06,0.000282512271286682,TRUE
"CXorf38",301.855744179448,0.454782663764824,0.111313725340166,5.94846261311474e-06,0.00028813452184346,TRUE
"MYL12A",3846.22007677876,0.281055613862894,0.0642868405981155,5.9709720271353e-06,0.000288315331687618,TRUE
"ERRFI1",1675.43113221062,0.841037549597032,0.217090541635466,6.01944620066936e-06,0.000289744816336295,TRUE
"TOM1L1",700.105004074934,0.636743949345416,0.156556132220351,6.10492649200306e-06,0.000292941082139709,TRUE
"ACTBL2",8.95384207386227,1.54813678688266,0.408809421393379,6.15434662438602e-06,0.000294392499742826,TRUE
"CDCA3",379.187273795931,-0.831226251508988,0.210596249102997,6.22215153916986e-06,0.000296711605229668,TRUE
"PPP1R16A",562.270409177247,-1.04901767657707,0.274625780253713,6.30140337106168e-06,0.000299560522484991,TRUE
"DGCR6L",374.081544251701,-1.13498762942314,0.298513960124577,6.33157358281175e-06,0.000300065778901464,TRUE
"FOXO1",185.09789211518,0.778652331577075,0.20550846672417,6.58199346442195e-06,0.000310973875834459,TRUE
"CDKN2C",279.515391757311,-0.932979884230221,0.243178533319262,6.65859987154292e-06,0.000313628224010864,TRUE
"KLF7",1259.1482545602,0.840761448310892,0.211777967526079,6.77961394694703e-06,0.000318351596805418,TRUE
"RARRES2",28.7811359452296,-1.64722406350103,0.444515263758942,6.80880538092859e-06,0.000318747581171215,TRUE
"HIVEP2",511.708935207896,0.837435629538251,0.232739132032479,6.90158424316564e-06,0.000322108893780573,TRUE
"BRF1",404.105196307392,-0.527036706299561,0.128198936477396,6.99697914919132e-06,0.000325571560108584,TRUE
"IPO4",879.656229720219,-0.563147531541457,0.136808409909044,7.05658750858699e-06,0.000327353175813756,TRUE
"B4GALT1",5297.43858385096,0.548067663985945,0.134730567443211,7.13922914469824e-06,0.000329197788338863,TRUE
"CLCN4",124.183178525242,0.493374884054036,0.119574916942229,7.1244134194306e-06,0.000329197788338863,TRUE
"ZNFX1",2033.81253507566,0.79870721036212,0.225782107474856,7.23313052751047e-06,0.000332529099550668,TRUE
"TNFRSF10B",3059.23812793029,0.528749291931684,0.130590905692891,7.29601871356495e-06,0.000334419007005343,TRUE
"ALDH3A2",2292.30310713284,-0.354266052047674,0.0826415777124378,7.33440069041611e-06,0.00033517774583732,TRUE
"ACAP3",449.774478578219,-0.94174621698099,0.24790812883058,7.44607261188381e-06,0.000339228912441621,TRUE
"CIDEC",28.7937701509422,-1.66743154184748,0.469606738543669,7.46723363108224e-06,0.000339228912441621,TRUE
"MVK",606.274080960015,-0.975759675653295,0.252780297149966,7.51685239654474e-06,0.000340475718433464,TRUE
"CCNB1",1731.60491498823,-0.721359012871811,0.184243579519154,7.64652867519187e-06,0.000344778230986849,TRUE
"PCSK1N",375.665518551186,-1.35218197141456,0.366537857976006,7.65674873113093e-06,0.000344778230986849,TRUE
"ZNF219",588.006739393439,-0.792208786772706,0.204847951571796,7.72618038542525e-06,0.00034688742636902,TRUE
"DEGS2",20.7441706679807,-1.74564686673593,0.48739097897317,7.77745672396732e-06,0.000348037913701104,TRUE
"DDC",34.1377110337971,-1.94917261550315,0.51813481431514,7.7971372395428e-06,0.000348037913701104,TRUE
"ZNF274",360.060041373056,0.484196489232727,0.120626990964221,7.85812978852114e-06,0.000349743718558673,TRUE
"LRRC45",411.260930523162,-1.22395643619064,0.32299050661073,7.88228478599808e-06,0.000349804863841042,TRUE
"GLRX5",578.500043272013,-0.598854250518009,0.150123810681304,8.09268943257437e-06,0.000357394485851689,TRUE
"ZNF260",298.525420604506,0.548629802547446,0.137080554475268,8.09985549178689e-06,0.000357394485851689,TRUE
"OTUB2",229.040127457358,0.531109219304414,0.130224309738317,8.24279901256223e-06,0.000358550081693748,TRUE
"IMP3",921.288047798786,-0.744984642512689,0.190357795150594,8.19148701620913e-06,0.000358550081693748,TRUE
"HELZ2",1157.02891855744,1.07250507757129,0.313174613203905,8.20242632793224e-06,0.000358550081693748,TRUE
"BDH1",142.505861853726,-0.78098740278508,0.199153249813711,8.23797626055033e-06,0.000358550081693748,TRUE
"HIVEP1",349.409436000102,0.846964915527709,0.227636156451634,8.21265358800145e-06,0.000358550081693748,TRUE
"L3MBTL4",10.1220173361849,1.67314224170072,0.435839768797268,8.28154428216095e-06,0.000359217831786953,TRUE
"SREBF1",2513.47052337656,-0.590833406774757,0.147911292963777,8.34754872577971e-06,0.000360046659225695,TRUE
"SPC25",336.173108173435,-0.689068898830794,0.174362922285734,8.33002437780332e-06,0.000360046659225695,TRUE
"RHBDD2",605.907125783515,-0.58555320657139,0.145943787933901,8.37861786761706e-06,0.000360374446378879,TRUE
"PPFIBP1",926.855639032034,0.654176242821205,0.164363151212698,8.58975092698405e-06,0.000368423534871061,TRUE
"AFAP1",996.619435527603,0.64577021627002,0.162624658251065,8.67552357906657e-06,0.000371065917984867,TRUE
"C1S",1043.67493251688,1.11237938938826,0.296517381014455,9.17787957675564e-06,0.000391462058058564,TRUE
"PPP4R1L",79.3473497959937,0.568659036241799,0.144288868217312,9.20904413384754e-06,0.000391703248407836,TRUE
"FRMD6",795.036145968907,1.10478681933435,0.299768602643473,9.31614225209906e-06,0.000392992759013684,TRUE
"SLC39A3",330.30995948047,-1.13676379958401,0.309999427215052,9.27956375970252e-06,0.000392992759013684,TRUE
"H2AFV",1735.61964276029,-0.413466544634327,0.0996147982185691,9.30799441019268e-06,0.000392992759013684,TRUE
"RBMS2",1445.26866370587,0.463067683635484,0.114837790909124,9.39080765060205e-06,0.000393977736270477,TRUE
"ABCA1",351.627594149215,1.03901698956335,0.275532589743659,9.36735263807097e-06,0.000393977736270477,TRUE
"SCGN",10.6763112340098,-3.10241657004175,0.803327826308495,9.45882765903921e-06,0.000395750132709937,TRUE
"RABEP2",256.147278083603,-1.10896980281836,0.300481221068671,9.48840979031603e-06,0.000395909055245388,TRUE
"NIPAL4",377.668741976141,1.06510196222405,0.281505802537868,9.58627842053386e-06,0.000398908686036036,TRUE
"ZEB2",65.5973306088403,1.3450389996355,0.381969446612118,9.8633244259453e-06,0.00040932796367673,TRUE
"ZNF432",144.439353697244,0.606010064226854,0.155499506641308,9.93016882716497e-06,0.000410991219248297,TRUE
"MRPL34",447.424614234975,-0.700660653910139,0.180774570768063,1.01340420034204e-05,0.000417338455279163,TRUE
"TNFRSF10A",351.215137947589,0.530867127942201,0.134267278987845,1.0137886279331e-05,0.000417338455279163,TRUE
"UBE2H",2793.03732465934,0.527706969024396,0.131113306333459,1.01869513932616e-05,0.000418237001720674,TRUE
"SYNGR4",15.715809575466,-2.03507849421679,0.563935713642036,1.05284796908587e-05,0.000431106148408361,TRUE
"P4HA1",1290.78558554927,0.686918467196637,0.174707303995918,1.06502991314347e-05,0.000434934423306329,TRUE
"STAT2",973.558384537153,0.784299060716828,0.218424793810849,1.06870640740642e-05,0.000435278166730121,TRUE
"ZFAND1",305.489256302128,0.685286510800137,0.178400209865214,1.09224086501997e-05,0.00044368673233814,TRUE
"RPLP0P2",3.42795740567871,1.68796986796201,0.464865520763238,1.10763970574777e-05,0.000448754820099128,TRUE
"LOC100294145",290.889820262749,-0.57882805208629,0.145550556612418,1.1219937508471e-05,0.000453374053796244,TRUE
"CNST",247.114605699177,0.477596545435428,0.11901901025509,1.12534539802135e-05,0.000453534871039837,TRUE
"WDR90",261.678373482244,-1.07264428220857,0.291777243764249,1.14012871582955e-05,0.000458039483557205,TRUE
"TMEM106A",34.1022148577293,0.711035604792916,0.18572371867588,1.14248858484148e-05,0.000458039483557205,TRUE
"PARP3",209.015036922183,0.408408372433455,0.100500551682781,1.15495881574914e-05,0.000461833141037188,TRUE
"ADAR",4160.21714621973,0.614866649759426,0.162325789259331,1.16178358070812e-05,0.00046335550342268,TRUE
"FOXP1",340.549123984011,0.621383912899122,0.159435662603535,1.16620257652481e-05,0.000463912967941412,TRUE
"CYP1A1",240.651289161847,1.63583661807267,0.630158157658219,1.1753141781218e-05,0.000466329436823263,TRUE
"ALKBH7",297.660121190693,-1.25457124878125,0.355333774659001,1.1962266625734e-05,0.000473403618655015,TRUE
"ITGB3",46.1631833613687,1.88227820899145,0.494897718982252,1.20481542856568e-05,0.00047557688703409,TRUE
"PRKCH",224.05319600046,0.549293936215955,0.138097178998813,1.22308656199452e-05,0.000479094238760862,TRUE
"CBR1",1350.68484940289,-0.580860425184105,0.149244018161286,1.22045743407176e-05,0.000479094238760862,TRUE
"NFKBIZ",829.299839999306,1.00129903382586,0.274576359452754,1.22129261515064e-05,0.000479094238760862,TRUE
"ZSCAN12",90.9008344965573,0.592225667855467,0.151993346601299,1.24987262389087e-05,0.000488340817807743,TRUE
"SFXN2",67.4408122492794,-0.654603132851438,0.168082522235211,1.26394786068524e-05,0.000492586786822891,TRUE
"ZNF771",88.0552787117921,-1.11904458988458,0.305790924310401,1.27029926374554e-05,0.00049276457684517,TRUE
"CALCOCO2",1299.20541796759,0.403741476082421,0.100827726055793,1.27082235383059e-05,0.00049276457684517,TRUE
"WDR34",1412.89643905442,-1.15865542683319,0.316374051641588,1.27453708865481e-05,0.000492960125851251,TRUE
"OCLN",304.032862662088,0.675834283448828,0.173792446892747,1.29367042106395e-05,0.00049910324913158,TRUE
"STK38L",442.493187247248,0.716453979145069,0.187482894402747,1.29739805452546e-05,0.000499286895419509,TRUE
"SOX4",1689.18889917648,0.533122605271373,0.137805273004212,1.31309010392885e-05,0.000504062463645688,TRUE
"PIGQ",510.417502064897,-0.88929461136191,0.240742821032147,1.32517903971201e-05,0.000504916232128483,TRUE
"CDH16",21.69527762858,-2.75643599120218,1.15667405875077,1.32106772051839e-05,0.000504916232128483,TRUE
"MBD3",943.064755475524,-1.09182743895233,0.307154137589034,1.32401959112177e-05,0.000504916232128483,TRUE
"VASN",244.467160571065,-1.01886155788433,0.292379537962542,1.33786556340245e-05,0.000508488260545659,TRUE
"CD68",890.309053708262,0.765611167177664,0.20086937291333,1.34133771381067e-05,0.000508549150507726,TRUE
"DCXR",363.331913081874,-1.00963505095945,0.133910818977901,1.36568487777643e-05,0.000516504711779731,TRUE
"ELN",13.0280189624813,-1.6479427258686,0.469887959874992,1.37427593495076e-05,0.000518476830004152,TRUE
"DNAAF3",64.255078628467,-0.962969352472957,0.261766722554379,1.38229664743919e-05,0.000520224632878157,TRUE
"FAM98C",249.728185475331,-0.777623062212326,0.208752150552408,1.40145228934541e-05,0.000526144251904614,TRUE
"PRADC1",195.929202390543,-1.15516055074034,0.321432895859484,1.42163107529746e-05,0.000529833620417292,TRUE
"HSPA1B",1421.60495909299,-0.927577102779248,0.250905141693082,1.41940849766194e-05,0.000529833620417292,TRUE
"OGFRL1",276.731600407031,0.751607045299585,0.207816039418321,1.41678071760292e-05,0.000529833620417292,TRUE
"GLYCTK",73.3302064716062,-1.0823043151457,0.299402581591689,1.43723883433506e-05,0.000533062857517268,TRUE
"IRF1",736.489729572584,0.884349641558447,0.276419965142219,1.43435329126167e-05,0.000533062857517268,TRUE
"PTPDC1",122.458801534613,0.483939411268836,0.121474686999091,1.44350637157272e-05,0.000534097357481905,TRUE
"SAA2",174.35690885552,1.54313998748854,0.439713531458235,1.4555852293648e-05,0.000535282559215208,TRUE
"RAB8B",447.272716897021,0.768877179758498,0.2089878497609,1.45338433995152e-05,0.000535282559215208,TRUE
"ADPRM",106.96064998762,0.854740428758005,0.237014790010812,1.45716776132828e-05,0.000535282559215208,TRUE
